what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1332804226872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804229182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804249993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804284302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804293965
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804331813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804353927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804354973
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1332804357276
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1332804357390
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.navigate.openResource",1332804357517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804357537
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1332804359054
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1332804361557
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804362698
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.nextPerspective",1332804364549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804364588
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.maximizePart",1332804366191
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1332804378281
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332804438898
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1332804443377
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1332804443378
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1332804443401
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332804443413
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332804443430
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1332804443457
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1332804443468
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1332804447625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.collapseAll",1332804447823
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1332804452852
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1332804459026
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804461046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804462445
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1332804464648
